brand,model,screen_size,color,harddisk,cpu,ram,OS,special_features,graphics,graphics_coprocessor,cpu_speed,rating,price,price_dollar,harddisk_gb,harddisk_imputed,cpu_family,ram_gb,graphics_type,cpu_weights,graphics_type_encoded,graphics_encoded,brand_encoded,performance_score,vfm_score
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,14.0,Rose Gold,64 GB,Celeron N4000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.7,$389.99 ,389.99,0.03225806451612903,False,Celeron,0.30434782608695654,Integrated,0.25,0,0.0,3,0.17931276297335205,12.024303212822135
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Hp,HP ProBook,13.3,Unknown,256 GB,Unknown,16 GB,Windows 10,,Integrated,AMD Radeon Pro 560,2.6 GHz,,"$1,149.00 ",1149.0,0.22580645161290322,False,Unknown,0.30434782608695654,Integrated,0.0,0,0.0,3,0.09866760168302946,2.245725813514765
Msi,WE75001,17.3,Unknown,512 GB,Intel Core i7,32 GB,Windows 10,Thin Bezel,Dedicated,NVIDIA Quadro T2000,,,"$1,699.99 ",1699.99,0.4838709677419355,False,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,10,0.5714305750350631,8.790615716044355
Asus,Unknown Model,14.0,Unknown,64 GB,Celeron,4 GB,Windows 10,,Integrated,,,4.4,$199.99 ,199.99,0.03225806451612903,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,6,0.1140953716690042,14.919763356604973
Hp,Unknown Model,13.3,Unknown,512 GB,Core i7,16 GB,Windows 10,,Integrated,Intel HD Graphics 520,3 GHz,1.0,"$1,930.77 ",1930.77,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,3,0.48447405329593274,6.562089785980108
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Hp,Intel Core i7,15.6,Silver,512 GB,Core i7,8 GB,Windows 11,"Backlit Keyboard,Fingerprint Reader",Integrated,,,4.3,$902.98 ,902.98,0.4838709677419355,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,3,0.4409957924263675,12.771988015854276
Lenovo,Lenovo Thinkpad,14.0,Unknown,512 GB,Unknown,16 GB,Windows 10,,Dedicated,NVIDIA Quadro P520,1.8 GHz,,"$2,599.00 ",2599.0,0.4838709677419355,False,Unknown,0.30434782608695654,Unknown,0.0,1,0.0,0,0.1244740532959327,1.25249136429599
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,14.0,Rose Gold,64 GB,Celeron N4000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.7,$389.99 ,389.99,0.03225806451612903,False,Celeron,0.30434782608695654,Integrated,0.25,0,0.0,3,0.17931276297335205,12.024303212822135
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Dell,Latitude 3320 Laptop,13.3,Black,256 GB,Core i5,8 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,$694.19 ,694.19,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.3751893408134643,14.134300686498255
Lenovo,ThinkPad L15 Gen 3,15.6,Unknown,256 GB,Core i5,8 GB,Windows 11,Anti-glare Screen,UHD Graphics,Intel UHD Graphics,,5.0,"$1,090.57 ",1090.57,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,0,0.3751893408134643,8.997029254023332
Dell,GGHWY,14.0,Unknown,512 GB,Intel Core i5,16 GB,Windows 10,Speakers,Integrated,Intel UHD Graphics 620,,,"$1,899.00 ",1899.0,0.4838709677419355,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.44447405329593276,6.121017718355847
Dell,Latitude 7320 Detachable 2-in-1,13.0,Black,512 GB,Core i7,16 GB,Windows 11,Wifi & Bluetooth,Integrated,,,5.0,"$1,031.79 ",1031.79,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.48447405329593274,12.279520150492653
Lenovo,Unknown Model,14.1,Unknown,160 GB,Unknown,16 GB,No OS,,Integrated,Mobile Intel 4 Series express,,5.0,$109.00 ,109.0,0.0967741935483871,False,Unknown,0.30434782608695654,Integrated,0.0,0,0.0,0,0.08576437587657784,20.577026712752833
Lenovo,1300-000-180,15.6,Unknown,,1.2GHz Cortex A8 Processor,16 GB,Windows 10,,"Integrated, Dedicated",Intel HD Graphics 520,,3.3,$719.99 ,719.99,0.9758064516129032,True,ARM,0.30434782608695654,Both,0.1,2,0.0,0,0.21366760168302948,7.7609412983107555
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Dell Latitude,14.0,Unknown,128 GB,Core i5,8 GB,Windows 7,,Integrated,Intel HD Graphics 4400 Integrated,1.9 GHz,4.0,$529.95 ,529.95,0.0967741935483871,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.3622861150070127,17.878001972868795
Dell,XV1P3,14.0,Unknown,512 GB,Intel Core i7,16 GB,Windows 10,,Integrated,,1.8 GHz,4.0,"$1,472.99 ",1472.99,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.48447405329593274,8.601474616987769
Dell,XPS 9305 Laptop,13.3,Platinum Silver,256 GB,Core i5,8 GB,Windows 10,Wifi & Bluetooth,Integrated,,,,$951.99 ,951.99,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.3751893408134643,10.306715609996138
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Msi,Katana GF66 11UE-031,15.6,Black,,Core i7,16 GB,Windows 10,,Dedicated,NVIDIA GeForce RTX 3060,4.6 GHz,5.0,"$1,289.89 ",1289.89,1.0,True,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,10,0.5360869565217392,10.868878965051621
Hp,Pro x360 Fortis G10,11.6,Unknown,256 GB,Core i5,8 GB,Windows 10,Information Not Available,Iris X Graphics,Intel Iris Xe Graphics,,,$993.99 ,993.99,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,3,0.3751893408134643,9.871216202939891
Lenovo,ThinkPad P14s Gen 3,14.0,Black,512 GB,Core i7,16 GB,Windows 11,Anti-glare Screen,T550,,,,"$1,455.77 ",1455.77,0.4838709677419355,False,Core i7,0.30434782608695654,Dedicated,0.9,2,0.0,0,0.48447405329593274,8.703219667994816
Dell,Precision 7670 Laptop,16.0,Silver,512 GB,Core i7,32 GB,Windows 11,,Dedicated,Nvidia RTX A1000,,,"$1,438.99 ",1438.99,0.4838709677419355,False,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,7,0.5714305750350631,10.385033121229643
Msi,Pulse GL66 12UEK-070,15.6,Black,512 GB,Core i7,16 GB,Windows 11,Backlit Keyboard,RTX 3060,,,3.4,"$1,113.87 ",1113.87,0.4838709677419355,False,Core i7,0.30434782608695654,Dedicated,0.9,2,0.5,10,0.6094740532959326,14.309448700430815
Dell,XPS 9315 Laptop,13.4,Platinum Silver,512 GB,Core i5,8 GB,Windows 11,,Integrated,Intel Integrated Graphics,,,"$1,069.81 ",1069.81,0.4838709677419355,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.4009957924263675,9.802466129160353
Dell,Dell Latitude,14.0,Unknown,512 GB,Unknown,16 GB,Windows 10,Support Stylus,Integrated,Intel HD Graphics 520,3.4 GHz,2.9,"$1,199.95 ",1199.95,0.4838709677419355,False,Unknown,0.30434782608695654,Integrated,0.0,0,0.0,7,0.1244740532959327,2.712800579861892
Lenovo,Lenovo Ideapad,15.6,Unknown,128 GB,AMD A Series,8 GB,Windows 10,,Dedicated,AMD Radeon R7,,3.9,$599.99 ,599.99,0.0967741935483871,False,AMD A Series,0.13043478260869565,Unknown,0.4,1,0.0,0,0.20228611500701266,8.817069200895983
Lenovo,ThinkBook 14s Yoga G2 IAP,14.0,Unknown,256 GB,Core i5,16 GB,Windows 11,Information Not Available,Iris Xe Graphics,Intel Iris Xe Graphics,,,"$1,149.18 ",1149.18,0.22580645161290322,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,0,0.4186676016830295,9.52759928912872
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,14.0,Rose Gold,64 GB,Celeron N4000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.7,$389.99 ,389.99,0.03225806451612903,False,Celeron,0.30434782608695654,Integrated,0.25,0,0.0,3,0.17931276297335205,12.024303212822135
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Dell,Latitude 5420 Laptop,14.0,Black,256 GB,Core i5,8 GB,Windows 10,Wifi & Bluetooth,Integrated,,,,$765.75 ,765.75,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.3751893408134643,12.813438058844564
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Asus,VivoBook S15,15.6,Resolute Red,512 GB,Intel Core i5-1135G7,8 GB,Windows 11,"Fingerprint Reader, HD Audio, Backlit Keyboard, Memory Card Slot, Anti Glare Coating",Unknown,Intel Iris Xe Graphics,,5.0,$718.46 ,718.46,0.4838709677419355,False,Core i5,0.13043478260869565,Unknown,0.8,1,0.0,6,0.4009957924263675,14.596186690472729
Dell,Alienware X17 R1 Laptop,17.3,Lunar Light,1000 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Nvidia GeForce RTX 3070,,,,"$2,402.99 ",2402.99,0.9758064516129032,False,Core i7,0.6521739130434783,Dedicated,0.9,2,1.0,7,0.8706241234221599,9.475037136030025
Other,Unknown Model,13.3,Grey,128 GB,Unknown,4 GB,Windows 10,,Integrated,,2.1 GHz,3.9,$203.00 ,203.0,0.0967741935483871,False,Unknown,0.043478260869565216,Integrated,0.0,0,0.0,8,0.020546984572230014,2.647001849305339
Dell,Latitude E6410,14.0,Silver,128 GB,Core i3-520M,8 GB,Windows 7,,Integrated,,2.4 GHz,3.4,$111.05 ,111.05,0.0967741935483871,False,Core i3,0.13043478260869565,Integrated,0.7000000000000001,0,0.0,7,0.32228611500701265,75.89710667809778
Msi,Creator 15 A11UH-631,15.6,Black,1 TB,Core i7,16 GB,Windows 10,Thin Bezel,Dedicated,,,,"$1,399.00 ",1399.0,1.0,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,10,0.5360869565217392,10.021199634189019
Samsung,Samsung Chromebook,11.6,Black,16 GB,Celeron,2 GB,Chrome OS,Spill Resistant,Integrated,,,4.2,$149.95 ,149.95,0.0,False,Celeron,0.0,Integrated,0.25,0,0.0,2,0.1,17.44037093896398
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,14.0,Rose Gold,64 GB,Celeron N4000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.7,$389.99 ,389.99,0.03225806451612903,False,Celeron,0.30434782608695654,Integrated,0.25,0,0.0,3,0.17931276297335205,12.024303212822135
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Dell,Latitude 7000,15.6,Carbon Fiber,512 GB,Core i7,16 GB,Windows 10,Anti-glare Screen,Iris Xe Graphics,,,,"$1,942.83 ",1942.83,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.48447405329593274,6.521356009572023
Dell,Dell 5000,16.0,Platinum Silver,512 GB,Ryzen 5,16 GB,Windows 10,"Fingerprint Reader, HD Audio, Backlit Keyboard, Anti Glare Coating, Memory Card Slot",Integrated,,,3.0,$708.99 ,708.99,0.4838709677419355,False,Ryzen 5,0.30434782608695654,Integrated,0.75,0,0.0,7,0.42447405329593274,15.657168539328092
Msi,Prestige 15 A10SC-010,15.6,Unknown,,Intel Core i7,32 GB,Windows 10,Thin Bezel,Dedicated,NVIDIA GeForce GTX 1650,3.4,3.8,"$2,399.00 ",2399.0,1.0,True,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,10,0.6230434782608696,6.791884536586856
Dell,Inspiron 3511,15.6,Unknown,1 TB,Core i5,16 GB,Windows 10,,Integrated,Intel UHD Graphics,1 GHz,,$620.64 ,620.64,1.0,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.4960869565217392,20.90355897027484
Dell,Latitude 7320 Laptop,13.3,Black,512 GB,Core i5,16 GB,Windows 10,Wifi & Bluetooth,Integrated,,,,$934.67 ,934.67,0.4838709677419355,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.44447405329593276,12.43627445746387
Msi,Prestige 14Evo A12M-011,14.0,Carbon Gray,512 GB,Core i7,16 GB,Windows 10,,Integrated,Intel Iris Xe Graphics,,,"$1,099.00 ",1099.0,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,10,0.48447405329593274,11.528558777139958
Dell,Latitude,14.0,Gray,512 GB,Intel Core i5 1145G7,32 GB,Windows 11,Backlit Keyboard,Integrated,,,5.0,"$1,590.99 ",1590.99,0.4838709677419355,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.5314305750350632,8.735369400309988
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Hp,Unknown Model,14.0,Unknown,512 GB,Core i7,32 GB,Windows 11,,Integrated,,,,"$2,427.19 ",2427.19,0.4838709677419355,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,3,0.5714305750350631,6.156896992455573
Dell,Dell Latitude 5320,14.0,Silver,256 GB,Core i7,16 GB,Windows 10,,Integrated,Intel Iris Xe Graphics,,,$822.06 ,822.06,0.22580645161290322,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.4586676016830295,14.591392355789115
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,14.0,Rose Gold,64 GB,Celeron N4000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.7,$389.99 ,389.99,0.03225806451612903,False,Celeron,0.30434782608695654,Integrated,0.25,0,0.0,3,0.17931276297335205,12.024303212822135
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Dell,Dell Latitude,13.3,Unknown,,8032,8 GB,Windows 10,,Integrated,Intel Celeron,,,"$1,299.00 ",1299.0,0.4838709677419355,True,Unknown,0.13043478260869565,Integrated,0.0,0,0.0,7,0.08099579242636747,1.6306302527209862
Asus,ASUS VivoBook,14.0,Silver,64 GB,Celeron,4 GB,Windows 10,Stylus,Integrated,,,3.5,$325.00 ,325.0,0.03225806451612903,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,6,0.1140953716690042,9.180933765192089
Acer,Aspire,13.3,Unknown,320 GB,Core i3,16 GB,Windows 8,,Integrated,Intel HD Graphics 3000,,3.5,$299.88 ,299.88,0.29032258064516125,False,Core i3,0.30434782608695654,Integrated,0.7000000000000001,0,0.0,1,0.3851192145862553,33.58534956042779
Dell,Vostro 15 5000 5510,15.6,Unknown,512 GB,Intel Core i7,16 GB,Windows 10,"Anti-glare,Backlit Kb,Fingerprint Reader",Integrated,Intel Iris Xe Graphics,,4.4,"$1,499.00 ",1499.0,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.48447405329593274,8.452225547749707
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
